index	label	sentence	POS	FGPOS	w_index
1373	1	Unlike Lukács ' insignificant event which the universal is precariously drawn the narrative,  Sartre 's singularity works synecdochally a conventional antinomy the universal,  the relation the two structured accordingto the familiar nineteenth-century model of organic growth or process which each singular event makes the whole while,  as he puts it,  ‘ the whole is entirely present the part as its present meaning and as its destiny ’.	verb	VBZ	40
1374	1	Sartre 's ‘ singular universal ’,  therefore,  begs the question,  for it is predicated the assumption that,  if there is not a totality as such,  then there already is an overall totalization:  ‘ If totalization really is an ongoing process… ’.	verb	VBZ	7
1375	1	developing process is itself totalized Sartre 's assertion that each totalization is the totalization of all struggles,  as it must be if the singular is to incarnate the universal.	verb	VBZ	28
1376	1	case Sartre demonstrates how the singular universal works,  by appealing the concrete example of a boxing match—  a random exemplification that just happens to reproduce the single adversaries of the master/slave dialectic.	verb	VBZ	14
1377	1	case Sartre demonstrates how the singular universal works,  by appealing the concrete example of a boxing match—  a random exemplification that just happens to reproduce the single adversaries of the master/slave dialectic.	verb	VBZ	27
1378	1	case Sartre demonstrates how the singular universal works,  by appealing the concrete example of a boxing match—  a random exemplification that just happens to reproduce the single adversaries of the master/slave dialectic.	verb	VBZ	30
1379	1	Its totalization takes place its incarnation,  as part of the totality of boxing,  the overall framework which each individual fight occurs.	verb	VBZ	6
1380	1	Each boxing match,  Sartre claims,  must be both a unique event and also some sense the incarnation of all boxing,  whose rules and conventions it follows,  and whose past and future history it sets itself.	verb	VBZ	17
1381	1	Yet each individual bout articulates itself the framework of the history of boxing,  known and unknown.	verb	VBZ	4
1382	1	The boxing match ‘ is the public incarnation of conflict ’ ( II,  32 ),  totalizing its own struggle the whole of ‘ contemporary irreducibilities and fissures ’ ( II,  26 ):	verb	VBZ	7
1383	1	The boxing match ‘ is the public incarnation of conflict ’ ( II,  32 ),  totalizing its own struggle the whole of ‘ contemporary irreducibilities and fissures ’ ( II,  26 ):	verb	VBZ	27
1384	1	thus one can and must say…  that each fight is the singularisation of all of the social whole movement and that by singularisation,  it incarnates the enveloping totalization which the historical process is.	verb	VBZ	26
1385	1	thus one can and must say…  that each fight is the singularisation of all of the social whole movement and that by singularisation,  it incarnates the enveloping totalization which the historical process is.	verb	VBZ	28
1386	1	But then he adds,  ‘ I have said and I repeat that we have not yet proved that enveloping totalization exists ’.	verb	VBZ	19
1387	1	So,  although it is possible to conceive of any event as an incarnation of the totality,  insofaras it must itself make a part of totality its determination,  unlike the case of the boxing match,  we can define the overall entity ‘ boxing ’,  it still remains unproven that an overall entity,  ‘ History ’,  can be said to exist atall.	verb	VBZ	12
1388	1	It is simple enough for him to show that a boxing match takes place a general totality of ‘ boxing ’,  which is itself only ever present any individual incarnation,  for as a game each match is both an individual bout and something conducted accordingto general rules and a specific social tradition.	verb	VBZ	31
1389	1	But what conflicts that do not take place such a constituted social system,  such as conflictual bourgeois societies which can not be said to be unified,  except,  as Sartre suggests dismissively,  by appeal a lost paradise the class struggle?	verb	VBZ	43
1390	1	His difficulty is accompanied by a nodoubt symptomatic increasing distrust of universals sothat,  championing specificities them,  he seems to give up the attempt to validate the universals—  History as Totalization—  that originally formed the object of his project.	verb	VBZ	3
1391	1	His difficulty is accompanied by a nodoubt symptomatic increasing distrust of universals sothat,  championing specificities them,  he seems to give up the attempt to validate the universals—  History as Totalization—  that originally formed the object of his project.	verb	VBZ	7
1392	1	His difficulty is accompanied by a nodoubt symptomatic increasing distrust of universals sothat,  championing specificities them,  he seems to give up the attempt to validate the universals—  History as Totalization—  that originally formed the object of his project.	verb	VBZ	36
1393	1	As Sartre insists more and more the virtues of specificity ( II,  200—  05 ),  such is his distaste for Marxist or any other universalizing categories that he refuses even to countenance them,  attempting to replace concepts specificities,  universals singulars.	verb	VBZ	8
1394	1	an adequate theory of their articulation,  they simply begin to separate again.	verb	VBZ	6
1395	1	The poet Marbod of Rennes celebrated ( Latin ) the vengeance which would befall a wicked castellan and his troops: 	verb	VBZ	5
1396	1	But common sense may have been more important than learning perceiving the vulnerability of most castles—  battering-rams and catapults;  for even 1100 they were,  as a rule,  primitive structures.	verb	VBZ	13
1397	1	Siege-engines demanded the one hand skilled operators,  and the other a plentiful supply of unskilled labourers to move the necessary materials.	verb	VBZ	1
1398	1	Henry II 's castle at Chinon,  where the treasury of Anjou was situated,  was the model for its generation,  with its halls,  upper chambers,  tower,  and curtain walling,  set on a high point above a strategic crossing of the Loire.	verb	VBZ	26
1399	1	open battle and the plundering expeditions that constituted the normal form of aggressive warfare,  they needed the backing of archers,  both mounted and foot,  and of numerous infantrymen.	verb	VBZ	19
1400	1	Their value battle,  shields behind which the knights could shelter they launched their charge,  ensured their continued employment by those who could afford them—  notably Henry II of England.	verb	VBZ	14
1401	1	But the hatred they aroused meant that they were liable to be brutally slaughtered if captured afterwards.	verb	VBZ	9
1402	1	The divergence was sharpened by the application of a theoretical distinction,  the fruit of Augustinian theology,  amplified as the century went on by canon and Roman law reference;  princes pronounced their campaigns just wars ( fought aggressors the aim of re-establishing peace ) or public wars ( declared by a competent authority the public interest ),  while they condemned the wars of lesser men as infractions of the peace.	verb	VBZ	3
1403	1	The divergence was sharpened by the application of a theoretical distinction,  the fruit of Augustinian theology,  amplified as the century went on by canon and Roman law reference;  princes pronounced their campaigns just wars ( fought aggressors the aim of re-establishing peace ) or public wars ( declared by a competent authority the public interest ),  while they condemned the wars of lesser men as infractions of the peace.	verb	VBZ	12
1404	1	The divergence was sharpened by the application of a theoretical distinction,  the fruit of Augustinian theology,  amplified as the century went on by canon and Roman law reference;  princes pronounced their campaigns just wars ( fought aggressors the aim of re-establishing peace ) or public wars ( declared by a competent authority the public interest ),  while they condemned the wars of lesser men as infractions of the peace.	verb	VBZ	16
1405	1	Yet the logic of the definition suggested that it would benefit especially kings,  whose competence to declare war could not be impugned:  thus Thibaud of Blois failed to persuade the monks of Marmoutier that they owed him service when he fought Louis VI;  they claimed discretion the matter;  and 1184,  the mighty Philip of Alsace hesitated to commit battle the army he had summoned Philip Augustus,  fear that its ranks might melt away.	verb	VBZ	60
1406	1	A royal banner now bestowed respectability a cause;  kings ' wars were assumed to be for the sake of peace,  evenwhen cripplingly expensive and increasingly savage.	verb	VBZ	4
1407	1	The twelfth century was characterized,  therefore,  by fewer but more protracted wars,  which smouldered for long periods short,  sharp bouts of conflict,  like the war that covered must of the reigns of Henry I of England and Louis VI of France,  the one inaugurated by the great rebellion of 1173,  which outlived both Louis VII and Henry II,  or Catalan claims the south.	verb	VBZ	13
1408	1	The twelfth century was characterized,  therefore,  by fewer but more protracted wars,  which smouldered for long periods short,  sharp bouts of conflict,  like the war that covered must of the reigns of Henry I of England and Louis VI of France,  the one inaugurated by the great rebellion of 1173,  which outlived both Louis VII and Henry II,  or Catalan claims the south.	verb	VBZ	19
1409	1	The twelfth century was characterized,  therefore,  by fewer but more protracted wars,  which smouldered for long periods short,  sharp bouts of conflict,  like the war that covered must of the reigns of Henry I of England and Louis VI of France,  the one inaugurated by the great rebellion of 1173,  which outlived both Louis VII and Henry II,  or Catalan claims the south.	verb	VBZ	44
1410	1	The usual tactic was to march troops across the enemy 's territory,  plundering and looting;  to take fortified places if the task was easy;  to obtain allies among the lords of the locality;  and to retreat fighting a battle if atall possible—  effect an application a wider canvas of the some technique of warfare which had earlier made castellans formidable in the immediate environs of their castles.	verb	VBZ	50
1411	1	John of Marmoutier 's life of Geoffrey le Bel offers a glimpse of how strong bonds were created the prince and his followers within the household,  and how a high level of training was maintained all times.	verb	VBZ	26
1412	1	It was kind of environment that chivalry flourished,  that young men learned to identify,  their vassalage their lord as a symbol of their honour,  that they debated the relative merits of Roland 's and Oliver 's way of displaying loyalty;  and that they learned the finer points of jousting.	verb	VBZ	9
1413	1	It was kind of environment that chivalry flourished,  that young men learned to identify,  their vassalage their lord as a symbol of their honour,  that they debated the relative merits of Roland 's and Oliver 's way of displaying loyalty;  and that they learned the finer points of jousting.	verb	VBZ	29
1414	1	They offered opportunities for men of skill to acquire great position the world—  Arnoul of Ardres caught the eye of Countess Ida of Boulogne his exploits;  and they also conferred lustre the great—  Geoffrey le Bel and Philip of Alsace were throughout France for their distinguished performances show battles.	verb	VBZ	32
1415	1	All formed a background the first century of crusading;  and it goes some way explaining the more secular aspects of the magnetism which drew French knights to take the cross their thousands.	verb	VBZ	24
1416	1	All formed a background the first century of crusading;  and it goes some way explaining the more secular aspects of the magnetism which drew French knights to take the cross their thousands.	verb	VBZ	26
1417	1	The war,  declared by one whose moral authority was unimpeachable,  was to free the Eastern churches,  to end Muslim guardianship of the holy places,  to restore Jerusalem its proper state.	verb	VBZ	19
1418	1	That they shared,  alongwith all other participants the crusade,  a fervent devotion,  a conviction that their sins would be forgiven,  is certain.	verb	VBZ	14
1419	1	Yet for them crusading necessitated no large leap of the imagination,  no millenarian vision;  it was simply a challenging and a deserving extension of their everyday activities.	verb	VBZ	7
1420	1	Yet for them crusading necessitated no large leap of the imagination,  no millenarian vision;  it was simply a challenging and a deserving extension of their everyday activities.	verb	VBZ	13
1421	1	He became Robert of Jerusalem his contemporaries;  his deeds were recorded the;  his pious bravery totally expunged the memory of Robert the Frisian 's usurpation;  and his death his son Baldwin VII harped his father 's achievement to justify his substantial use of coercion the enemies of the church.	verb	VBZ	18
1422	1	He became Robert of Jerusalem his contemporaries;  his deeds were recorded the;  his pious bravery totally expunged the memory of Robert the Frisian 's usurpation;  and his death his son Baldwin VII harped his father 's achievement to justify his substantial use of coercion the enemies of the church.	verb	VBZ	35
1423	1	the next change dynasty,  Thierry and Philip of Alsace strengthened their shaky claim the comital position by attaining for themselves the prestige attached being the outstanding crusaders of their generation.	verb	VBZ	11
1424	1	the next change dynasty,  Thierry and Philip of Alsace strengthened their shaky claim the comital position by attaining for themselves the prestige attached being the outstanding crusaders of their generation.	verb	VBZ	13
1425	1	the end,  it was not in Outremer but in the newly conquered Byzantine empire that the Flemish crusading achievement was crowned the elevation of Count Baldwin IX the imperial throne 1204.	verb	VBZ	24
1426	1	The achievements of Raymond IV St Gilles consolidating his authority within Toulouse were threatened by his departure 1095,  especially since it was known that he no intention of returning home.	verb	VBZ	14
1427	1	Then his example lured his elder son Bertrand to Tripoli 1112,  and his younger son Alphonse Jourdain there 1147.	verb	VBZ	3
1428	1	William IX 's crusade of 1101 brought about serious financial problems in Aquitaine which caused rapid devaluation the hitherto stable currency;  and Robert Curthose 's decision to mortgage Normandy William Rufus inorder to cover his crusading expenses exacerbated a conflict the duchy which was not settled the death of his son William Clito in 1128.	verb	VBZ	8
1429	1	The great joint expeditions,  the combined leaderships,  although not friction,  had been justified by their outstanding achievement,  the conquest and maintenance of Jerusalem.	verb	VBZ	10
1430	1	The Second Crusade,  however,  was launched St Bernard 's ringing appeal the count and barons of Brittany: 	verb	VBZ	5
1431	1	is the first thing which anyone surveying the literature would notice.	verb	VBZ	7
1432	1	Such an ideal does not stand isolated the practices which strive it but interacts practices,  helps to construct them,  and is turn constructed by them.	verb	VBZ	15
1433	1	Rationality turns narrow intellectualism,  freedom licence,  independence isolationism,  dignity selfish pride;  the autonomous human being turns to be no more than a social atom all.	verb	VBZ	16
1434	1	The degeneration occurs,  not because men are congenitally or even incorrigibly narrow,  libertine,  isolated or selfish,  but because defining themselves as autonomous beings opposition other human beings they have had to seek what separates them as a group others.	verb	VBZ	7
1435	1	The degeneration occurs,  not because men are congenitally or even incorrigibly narrow,  libertine,  isolated or selfish,  but because defining themselves as autonomous beings opposition other human beings they have had to seek what separates them as a group others.	verb	VBZ	22
1436	1	It is a curiously paradoxical foundation which to build a theory of autonomy.	verb	VBZ	3
1437	1	Moral autonomy is concerned individuals not groups;  a conception of autonomy which depends group membership displays its own contradiction.	verb	VBZ	10
1438	1	It is no accident that the liberation of women,  suchas it is,  should form part of a wider movement of liberation ingeneral;  liberation for one part of the ‘ not-men ’ is bound to a knock-on effect when your fellow groups are sometimes quite literally identified you.	verb	VBZ	6
1439	1	It is no accident that the liberation of women,  suchas it is,  should form part of a wider movement of liberation ingeneral;  liberation for one part of the ‘ not-men ’ is bound to a knock-on effect when your fellow groups are sometimes quite literally identified you.	verb	VBZ	22
1440	1	It is no accident that the liberation of women,  suchas it is,  should form part of a wider movement of liberation ingeneral;  liberation for one part of the ‘ not-men ’ is bound to a knock-on effect when your fellow groups are sometimes quite literally identified you.	verb	VBZ	40
1441	1	The assumption that all groups the ‘ not-men ’ class are identical eachother is so firmly rooted that,  as we shall see the fourth section,  it is readily assumed even by modern libertarian thinkers that showing that,  forexample,  some ground for distinguishing men and women is false or irrelevant,  immediately commits us the view that the same ground is irrelevant distinguishing men children.	verb	VBZ	66
1442	1	The attacks are based empirical observation;  most women and older children are actually quite as rational as most men while some men are actually less rational.	verb	VBZ	6
1443	1	She is the child of paper unless I indicate otherwise.	verb	VBZ	9
1444	1	Children…  are not endued Reason atall,  till they have attained the use of speech but are called Reasonable Creatures for the possibility apparent of the use of Reason time to come.	verb	VBZ	3
1445	1	I mean,  that you should make them sensible by the Mildness of your carriage,  and the composure even your correction of them,  that what you do is reasonable you and useful and necessary for them.	verb	VBZ	10
1446	1	The youth…  is capable of principles;  his religious and moral ideas can be cultivated,  and he is able to attend his own refinement.	verb	VBZ	14
1447	1	They an ‘ immature ’ deliberative faculty ( Aristotle ),  are not ‘ endued Reason ’ ( Hobbes ),  roughly the age of 10 ( Kant ) and are ‘ incapable of being acted by rational consideration of distant motives ’ ( Mill ).	verb	VBZ	14
1448	1	They an ‘ immature ’ deliberative faculty ( Aristotle ),  are not ‘ endued Reason ’ ( Hobbes ),  roughly the age of 10 ( Kant ) and are ‘ incapable of being acted by rational consideration of distant motives ’ ( Mill ).	verb	VBZ	42
1449	1	The immature deliberative faculty will mature;  children the ‘ possibility apparent ’ of turning rational beings ( Hobbes );  they love to be reated asthough they were rational though they are not so yet ( Locke );  you can give the prerational child reasons for acting certain ways and he will turn into the youth who is capable of principles ( Kant ).	verb	VBZ	1
1450	1	The traditional view is encapsulated the claim that children are not autonomous;  thatis,  a standard interpretation,  they lack the capacity to act rationally their own self-chosen goals.	verb	VBZ	4
1451	1	The traditional view is encapsulated the claim that children are not autonomous;  thatis,  a standard interpretation,  they lack the capacity to act rationally their own self-chosen goals.	verb	VBZ	12
1452	1	,the  similarities seem remote.	verb	VBZ	5
1453	1	The tension theoretical views of children as non-rational,  autonomous beings and the practical knowledge of real children is evident quotations Hobbes and Locke and Kant and Mill.	verb	VBZ	10
1454	1	But then,  either Hobbes has failed to distinguish the child atleast the higher and domesticated animals or the force of ‘ intelligently ’ must be explained such a way as to exclude animals.	verb	VBZ	7
1455	1	Well,  maybe they do,  but making any old noises is clearly not sufficient to enter the rationality stakes;  I must atleast something.	verb	VBZ	17
1456	1	Their problem seems to be not one of the inability to choose goals or to form strategies for achieving them,  but an incorrigible propensity to choose the wrong ones and an awesome efficiency achieving them unless adults intervene.	verb	VBZ	22
1457	1	If,  the other hand,  you allow rationality children,  then you can not use their lack of it as a criterion to distinguish them adults.	verb	VBZ	23
1458	1	He sees childhood as a fairly modern invention designed to fit adult ratherthan children 's needs,  and an oppressive invention.	verb	VBZ	8
1459	1	Now Holt and Harris both many wise,  enlightened and humane observations to make some of the injustices which we inflict children,  but as remarks show,  putting them right inflicting equally grave injustice is no easy matter.	verb	VBZ	8
1460	1	Now Holt and Harris both many wise,  enlightened and humane observations to make some of the injustices which we inflict children,  but as remarks show,  putting them right inflicting equally grave injustice is no easy matter.	verb	VBZ	10
1461	1	Both of them appear to suffer a form of mental myopia imagining the consequences of such proposals,  and I am not here referring only Mill-type consequences of harm brought about by unwise decisions.	verb	VBZ	5
1462	1	Both of them appear to suffer a form of mental myopia imagining the consequences of such proposals,  and I am not here referring only Mill-type consequences of harm brought about by unwise decisions.	verb	VBZ	11
1463	1	two suggestions,  far being enlightened liberation of all children,  are actually oppression of a deeply damaging kind atleast some,  and Harris 's suggestion contains a capacity criterion disguise.	verb	VBZ	7
1464	1	His view that letting children run in and outof busy airports smartly avoiding the traffic is perfectly reasonable depends a conception of a child which is far narrower than even the sex divide.	verb	VBZ	28
1465	1	Holt 's child is actually the Artful Dodger;  mercifully,  not all children are.	verb	VBZ	7
1466	1	They attack the statusquo by pointing that the reasons given for denying rights children are reasons,  and then explicitly or implicitly deny them duties for no reason atall.	verb	VBZ	1
1467	1	Whatever else such a strategy may achieve,  it certainly does not manage to produce a situation which children are politically indistinguishable adults and it rests premises which,  unless they can be defended,  gain nothing for any defence the charge of arbitrariness.	verb	VBZ	21
1468	1	That it is firmly tied must be correct;  the inhabitants of Brave New World are not autonomous precisely because they are denied access relevant information.	verb	VBZ	11
1469	1	That it is firmly tied must be correct;  the inhabitants of Brave New World are not autonomous precisely because they are denied access relevant information.	verb	VBZ	16
1470	1	Relevant knowledge is a precondition of autonomy but it is not synonymous it.	verb	VBZ	6
1471	1	Relevant knowledge is a precondition of autonomy but it is not synonymous it.	verb	VBZ	11
1472	1	Two strong groups emerged Long and Chamberlain,  equal numbers,  but there were few backers for Carson or Law.	verb	VBZ	3
1473	1	A good many men came into the room bynomeans inclined to acquiesce the proposed arrangement.	verb	VBZ	9
1474	1	A good many men came into the room bynomeans inclined to acquiesce the proposed arrangement.	verb	VBZ	15
1475	1	A clever way of stifling discussion and few could have done it so well.	verb	VBZ	4
1476	1	His speech struck me as the feeblest of the day.	verb	VBZ	6
1477	1	As an extempore speaker he was able to tailor his words his audience 's reactions and so convey the impression of personal conversation evenwhen addressing thousands.	verb	VBZ	18
1478	1	parliament he was wont to abandon an argument half-completed if he sensed that his point had been made;  the speeches that appear in Hansard were touched by his staff,  and his speeches in the country were given to the press advance.	verb	VBZ	26
1479	1	"the long debates Marconi 1913 and the Curragh "" mutiny "" 1914 Law was able to nail Asquith 's evasions a more polished stylist might have been foiled."	verb	VBZ	28
1480	1	Occasionally,  the onrush of pursuit,  he gave commitments that were later regretted,  but were a small price to pay.	verb	VBZ	3
1481	1	Occasionally,  the onrush of pursuit,  he gave commitments that were later regretted,  but were a small price to pay.	verb	VBZ	5
1482	1	"The Unionist recovery was built Law 's leadership,  but what Asquith called the "" new style "" of obstruction,  threats and offensive behaviour did not originate Law."	verb	VBZ	19
1483	1	Before he succeeded Balfour then,  Law was not associated any of the features that were to characterize his party leadership;  his contribution was to use the leadership the service of all of causes,  to make himself the spokesman for the most spirited sections of the party.	verb	VBZ	17
1484	1	Law conceived of the role of the leader an exactly opposite sense Balfour:  he sought to foster unity by placing himself the head of the discordant elements Balfour had thrown the leadership the side of restraint.	verb	VBZ	28
1485	1	Law conceived of the role of the leader an exactly opposite sense Balfour:  he sought to foster unity by placing himself the head of the discordant elements Balfour had thrown the leadership the side of restraint.	verb	VBZ	29
1486	1	Law conceived of the role of the leader an exactly opposite sense Balfour:  he sought to foster unity by placing himself the head of the discordant elements Balfour had thrown the leadership the side of restraint.	verb	VBZ	40
1487	1	Their respective positions explain inpart:  as ex-Prime Minister and a considerable figure his own right,  Balfour the confidence to believe his own judgement evenwhen isolated the bulk of the party;  as the tertium quid the recent contest,  Law neither the weight nor the confidence to take such a detached view.	verb	VBZ	47
1488	1	His strategy was rather to canalize the enthusiasm of the diehards party channels,  to articulate their views,  and to create unity the sense of movement.	verb	VBZ	5
1489	1	He certainly held deep convictions asto the absolute wrongness of the Liberal policies that he opposed,  but atleast a part of his apparent hostility was assumed for the occasion,  a hard line that might secure a better compromise the end.	verb	VBZ	23
1490	1	later conversations Ulster,  Law was frank enough to point that bloodshed in Ulster would be the best way of ensuring an electoral landslide for the Unionists.	verb	VBZ	25
1491	1	parliament there would be a carefully organized campaign of resistance that would atleast slow the government and raise Unionist morale.	verb	VBZ	8
1492	1	"All was linked the sense of a new departure,  a "" new style "",  a "" new regime politics "" and a new team the helm:  aswellas a new leader,  the party the middle of 1912 a new Chief Whip,  Party Chairman,  party treasurer,  principal agent,  press adviser,  and an almost entirely new team of Whips and organizers."	verb	VBZ	9
1493	1	Party organization provided the easiest advances because it was the only area entirely the party 's control.	verb	VBZ	5
1494	1	The financial mismanagement that had reigned 1911 was ended the employment of professional accountants.	verb	VBZ	5
1495	1	To pay for outpouring,  a great drive was mounted for additional income -by Farquhar and Steel-Maitland.	verb	VBZ	9
1496	1	three other areas,  as much political as organizational,  advances were made the management of the press,  the coordination of the heterogeneous collection that made up the party,  and the fostering of modern attitudes the local parties.	verb	VBZ	31
1497	1	It had been recognized that Liberals had been more adept handling the press because they were more ready to stoop newspaper practices,  as Sandars had reported 1909:	verb	VBZ	20
1498	1	I told Northcliffe that if his people would make enquiries our Central Office,  he would find that our nightly regiment of speakers was atleast as well reporting as the Radical contingent,  but that I realized that the Press point of view,  nodoubt,  our speakers did not play upto the reporters by> handing them their speeches advance,  and by other tricks of the kind to which the Radical orators recourse.	verb	VBZ	20
1499	1	I told Northcliffe that if his people would make enquiries our Central Office,  he would find that our nightly regiment of speakers was atleast as well reporting as the Radical contingent,  but that I realized that the Press point of view,  nodoubt,  our speakers did not play upto the reporters by> handing them their speeches advance,  and by other tricks of the kind to which the Radical orators recourse.	verb	VBZ	32
1500	1	was the essence of the problem:  the press could only be managed by someone who knew their methods and who would not expect them to come round to Central Office to search for news.	verb	VBZ	3
1501	1	So the supply of information newspapers predisposed to support the party,  much was achieved merely by employing a specialist.	verb	VBZ	8
1502	1	Law personally conducted the negotiations Gardner Sinclair the sale of the Observer and the Pall Mall Gazette 1914;  negotiation also demonstrates that,  aswellas producing information and nursing editors,  the party had to work hard to keep some of the newspapers business.	verb	VBZ	30
1503	1	One such scheme involved the purchase of the Daily Express by Max Aitken party funds,  but the party was also propping the Globe,  the Standard,  and a wide range of provincial dailies.	verb	VBZ	21
1504	1	"The later history of the Daily Express suggests not:  when the Express became hostile the 1920s,  Younger raged "" when I think of the large sum of money office has put gutter print it makes my blood boil ""."	verb	VBZ	35
1505	1	"The support for the Express 1912 "" provides for the introduction of £50,000 or $60,000 to retain the only half-penny paper the Party possesses in London,  and no less a sum than $700,000 £1,  000,000 would be necessary to start a similar paper if the Daily Express were allowed to go."	verb	VBZ	24
1506	1	The National Union was merged Central Office 1911 and fusion the Liberal Unionists followed 1912.	verb	VBZ	11
1507	1	Joseph Chamberlain retained his preference for independence but allowed himself to be overruled by Austen and by the overwhelming wishes of the Liberal Unionist Council to merge.	verb	VBZ	12
1508	1	Other organizations could not be absorbed but could still be brought the Central Office orbit.	verb	VBZ	5
1509	1	The Central Office attitude was flexible,  for outside bodies would always exist and could even be made use of:	verb	VBZ	8
1510	1	The plane climbs reluctantly,  one set of wings dipping drunkenly.	verb	VBZ	7
1511	1	The plane climbs reluctantly,  one set of wings dipping drunkenly.	verb	VBZ	9
1512	1	There is no sign of civilization,  but herds of zebra and wildebeest and clumps of elephants marble the valley floor.	verb	VBZ	16
1513	1	He would like to say something more graceful.	verb	VBZ	7
1514	1	You look,  how you say?,  a raccoon. ’	verb	VBZ	7
1515	1	He is still vividly scarred his recent encounter a lion.	verb	VBZ	8
1516	1	He strokes its side,  which is white and marked with round patches of black,  islands a naïvely drawn map.	verb	VBZ	18
1517	1	A fountain of blood atfirst pours from his chest,  but soon subsides become a steady trickle.	verb	VBZ	11
1518	1	They seem to be weighing the incident carefully their minds.	verb	VBZ	4
1519	1	Now they guard the body,  which is motionless in a lake of blood that is rapidly drying,  drunk by the thirsty,  insatiable soil.	verb	VBZ	10
1520	1	Now they guard the body,  which is motionless in a lake of blood that is rapidly drying,  drunk by the thirsty,  insatiable soil.	verb	VBZ	17
1521	1	Now they guard the body,  which is motionless in a lake of blood that is rapidly drying,  drunk by the thirsty,  insatiable soil.	verb	VBZ	21
1522	1	You can almost hear the soil gulping.	verb	VBZ	6
1523	1	And bastard, —  do you speak French? —  Leavitt walked away very happy. ’	verb	VBZ	2
1524	1	The sergeant 's face is elaborately composed.	verb	VBZ	5
1525	1	She is my little heifer. ’	verb	VBZ	4
1526	1	The light in the sky is there by courtesy of the vanished sun,  but the tops of the mountains are still golden,  honey had been poured lightly them.	verb	VBZ	8
1527	1	The light in the sky is there by courtesy of the vanished sun,  but the tops of the mountains are still golden,  honey had been poured lightly them.	verb	VBZ	11
1528	1	The light in the sky is there by courtesy of the vanished sun,  but the tops of the mountains are still golden,  honey had been poured lightly them.	verb	VBZ	27
1529	1	‘ He told me you two were pakiteng,  little heifers. ’	verb	VBZ	9
1530	1	I ca n't support it.	verb	VBZ	3
1531	1	Steady currents	verb	VBZ	1
1532	1	We found there that by choosing a scalar function the form we could automatically satisfy the other equation for the electric field strength, .	verb	VBZ	7
1533	1	Since it is the equation that needs to be satisfied,  we should choose the potential as a vector ( called,  not logic,  the vector potential ),  defined by the equation.	verb	VBZ	15
1534	1	Since it is the equation that needs to be satisfied,  we should choose the potential as a vector ( called,  not logic,  the vector potential ),  defined by the equation.	verb	VBZ	26
1535	1	We only need to remember the differential equation for the scalar potential ( eqn ( 2.12 ) ) and its solution the form of eqn ( 2.24 ).	verb	VBZ	10
1536	1	For the moment let us use the above expression for deriving Biot-Savart 's law.	verb	VBZ	10
1537	1	The positive sense of the integration path is defined relativeto the positive current direction accordingto the usual right-hand convention.	verb	VBZ	17
1538	1	The positive sense of the integration path is defined relativeto the positive current direction accordingto the usual right-hand convention.	verb	VBZ	18
1539	1	Can we claim then that the vector potential is as useful as its scalar counterpart electrostatics?	verb	VBZ	13
1540	1	It is always laborious to find the components of a vector,  so we are not much better off A than H or B. It turns out however that A is a more basic quantity of physics than B. Since B is given by the curl of A it is possible that A is finite while its curl is zero.	verb	VBZ	7
1541	1	It is always laborious to find the components of a vector,  so we are not much better off A than H or B. It turns out however that A is a more basic quantity of physics than B. Since B is given by the curl of A it is possible that A is finite while its curl is zero.	verb	VBZ	46
1542	1	It would be unfair both the vector potential and quantum mechanics to say that none of formulations engineering applications ( fact the most sensitive magnetometer built date is based kind of theory ),  but byandlarge engineers would n't lose much sleep if the use of A were banned immediate effect.	verb	VBZ	8
1543	1	It helped us to derive Biot-Savart 's law,  it will come handy later solving certain radiation problems,  and it often leads nice formulae,  e.g. for the magnetic flux crossing a surface,  defined as that may be rewritten intermsof the vector potential as follows:  C is the curve enclosing the surface.	verb	VBZ	29
1544	1	Sections 3.6–3.16 are concerned magnetostatics,  electric fields are assumed to be zero and the interrelationship of J,  H,  and B are studied.	verb	VBZ	8
1545	1	There is now cylindrical symmetry and a net charge per unit length,  yielding for the radial component of the electric field.	verb	VBZ	13
1546	1	There is now cylindrical symmetry and a net charge per unit length,  yielding for the radial component of the electric field.	verb	VBZ	17
1547	1	The electric force an electron of charge e travelling at the edge of the beam ( R = a ) is it is the radial direction pointing outwards.	verb	VBZ	15
1548	1	Using a technical term borrowed electron optics we could say that the electron beam gets defocused.	verb	VBZ	2
1549	1	contrast our previous example we shall now investigate a cylindrical beam consisting of two kinds of charge carriers:  negative electrons and some positive particles,  which I do not wish to be more precise the moment.	verb	VBZ	19
1550	1	contrast our previous example we shall now investigate a cylindrical beam consisting of two kinds of charge carriers:  negative electrons and some positive particles,  which I do not wish to be more precise the moment.	verb	VBZ	20
1551	1	But if the diameter of the beam is reduced,  eqns ( 3.33 ) and ( 3.34 ) tell us that the forces are even larger.	verb	VBZ	6
1552	1	Nevertheless a few qualitative conclusions may be drawn without doing any further mathematics.	verb	VBZ	7
1553	1	If the cross-section happens to be smaller at a certain place,  then the forces are larger there than at the neighbouring cross-sections,  so the beam will be further constricted,  etc.,  leading the so-called sausage instability ( Fig. 3.3(a) ).	verb	VBZ	34
1554	1	If the magnetic field happens to be larger at one side than at the other side,  then the beam will be deflected towards the weaker field which makes the field even weaker,  etc.,  leading the so-called kink instability ( Fig. 3.3(b) ). 	verb	VBZ	36
